dataset,query_id,raw_row_id,grouping,candidate_size,candidate_fraction,mass_recall,variance_ratio
isolet,10,5623,old_annuli,1796,0.9977777777777778,0.9999870487659468,1.0138808681699876
isolet,10,5623,hamming_quantile,1796,0.9977777777777778,0.9999870487659468,0.885193755267531
isolet,10,5623,real_quantile,1796,0.9977777777777778,0.9999870487659468,0.9996289784805988
isolet,10,5623,random_quantile,1796,0.9977777777777778,0.9999870487659468,1.0033413494088728
isolet,10,5623,ordered_quantile,1796,0.9977777777777778,0.9999870487659468,0.6501879299437605
isolet,11,1697,old_annuli,1294,0.7188888888888889,0.9432538924873152,1.0049920921065925
isolet,11,1697,hamming_quantile,1294,0.7188888888888889,0.9432538924873152,0.9886833066759028
isolet,11,1697,real_quantile,1294,0.7188888888888889,0.9432538924873152,0.9655157068845286
isolet,11,1697,random_quantile,1294,0.7188888888888889,0.9432538924873152,1.0049159521448696
isolet,11,1697,ordered_quantile,1294,0.7188888888888889,0.9432538924873152,0.5239174264002853
isolet,12,4973,old_annuli,1331,0.7394444444444445,0.8582705933834294,0.990123238236034
isolet,12,4973,hamming_quantile,1331,0.7394444444444445,0.8582705933834294,0.9456575935533102
isolet,12,4973,real_quantile,1331,0.7394444444444445,0.8582705933834294,1.0075452711286508
isolet,12,4973,random_quantile,1331,0.7394444444444445,0.8582705933834294,1.0024562976877385
isolet,12,4973,ordered_quantile,1331,0.7394444444444445,0.8582705933834294,0.3558350915735951
isolet,13,221,old_annuli,1795,0.9972222222222222,0.9999876773833588,1.013743262098677
isolet,13,221,hamming_quantile,1795,0.9972222222222222,0.9999876773833588,0.8887213182424688
isolet,13,221,real_quantile,1795,0.9972222222222222,0.9999876773833588,0.961722968337108
isolet,13,221,random_quantile,1795,0.9972222222222222,0.9999876773833588,1.0036526144292512
isolet,13,221,ordered_quantile,1795,0.9972222222222222,0.9999876773833588,0.5066991636536807
isolet,14,2533,old_annuli,1261,0.7005555555555556,0.998806109641936,1.0024203794589364
isolet,14,2533,hamming_quantile,1261,0.7005555555555556,0.998806109641936,0.7758937667663228
isolet,14,2533,real_quantile,1261,0.7005555555555556,0.998806109641936,0.9816722324129152
isolet,14,2533,random_quantile,1261,0.7005555555555556,0.998806109641936,1.0096407045056306
isolet,14,2533,ordered_quantile,1261,0.7005555555555556,0.998806109641936,0.5597439796896735
isolet,15,4439,old_annuli,1756,0.9755555555555556,0.9996535276410224,1.0137668008683798
isolet,15,4439,hamming_quantile,1756,0.9755555555555556,0.9996535276410224,0.8641248203000877
isolet,15,4439,real_quantile,1756,0.9755555555555556,0.9996535276410224,0.944977822264836
isolet,15,4439,random_quantile,1756,0.9755555555555556,0.9996535276410224,1.0031113171187005
isolet,15,4439,ordered_quantile,1756,0.9755555555555556,0.9996535276410224,0.5584191506773574
isolet,16,3905,old_annuli,1257,0.6983333333333334,0.9929975722316156,0.9960940086117124
isolet,16,3905,hamming_quantile,1257,0.6983333333333334,0.9929975722316156,0.757832360418956
isolet,16,3905,real_quantile,1257,0.6983333333333334,0.9929975722316156,0.9807318633153332
isolet,16,3905,random_quantile,1257,0.6983333333333334,0.9929975722316156,1.0066663682537729
isolet,16,3905,ordered_quantile,1257,0.6983333333333334,0.9929975722316156,0.4646697504804834
isolet,17,218,old_annuli,1799,0.9994444444444444,0.999770063199965,1.013730346748214
isolet,17,218,hamming_quantile,1799,0.9994444444444444,0.999770063199965,0.9334457043738148
isolet,17,218,real_quantile,1799,0.9994444444444444,0.999770063199965,0.9982868815096444
isolet,17,218,random_quantile,1799,0.9994444444444444,0.999770063199965,1.0088895727467224
isolet,17,218,ordered_quantile,1799,0.9994444444444444,0.999770063199965,0.7112765196536156
isolet,18,5294,old_annuli,1795,0.9972222222222222,0.9999574014993464,1.0060177912513384
isolet,18,5294,hamming_quantile,1795,0.9972222222222222,0.9999574014993464,0.9078679212777194
isolet,18,5294,real_quantile,1795,0.9972222222222222,0.9999574014993464,1.0180903959795702
isolet,18,5294,random_quantile,1795,0.9972222222222222,0.9999574014993464,1.0024324868705854
isolet,18,5294,ordered_quantile,1795,0.9972222222222222,0.9999574014993464,0.8409997129470372
isolet,19,1201,old_annuli,1441,0.8005555555555556,0.9962539881961447,1.0055001670895272
isolet,19,1201,hamming_quantile,1441,0.8005555555555556,0.9962539881961447,0.9458713256821888
isolet,19,1201,real_quantile,1441,0.8005555555555556,0.9962539881961447,0.8768153942500159
isolet,19,1201,random_quantile,1441,0.8005555555555556,0.9962539881961447,1.0070324782135684
isolet,19,1201,ordered_quantile,1441,0.8005555555555556,0.9962539881961447,0.7853708686131708
isolet,20,5281,old_annuli,1358,0.7544444444444445,0.9508308204398972,1.004987298034983
isolet,20,5281,hamming_quantile,1358,0.7544444444444445,0.9508308204398972,0.974376198309003
isolet,20,5281,real_quantile,1358,0.7544444444444445,0.9508308204398972,0.9853348550976528
isolet,20,5281,random_quantile,1358,0.7544444444444445,0.9508308204398972,0.9958154217569554
isolet,20,5281,ordered_quantile,1358,0.7544444444444445,0.9508308204398972,0.4321483444378194
isolet,21,5135,old_annuli,1800,1.0,1.0,1.0058606196755888
isolet,21,5135,hamming_quantile,1800,1.0,1.0,0.9889932130394238
isolet,21,5135,real_quantile,1800,1.0,1.0,0.9818525446165484
isolet,21,5135,random_quantile,1800,1.0,1.0,0.9997297717823009
isolet,21,5135,ordered_quantile,1800,1.0,1.0,0.6391852452563255
isolet,22,4147,old_annuli,1700,0.9444444444444444,0.9970577479995544,0.9887464360352785
isolet,22,4147,hamming_quantile,1700,0.9444444444444444,0.9970577479995544,0.9134413162067988
isolet,22,4147,real_quantile,1700,0.9444444444444444,0.9970577479995544,0.9603022179018608
isolet,22,4147,random_quantile,1700,0.9444444444444444,0.9970577479995544,0.998291256180044
isolet,22,4147,ordered_quantile,1700,0.9444444444444444,0.9970577479995544,0.7130886490818074
isolet,23,885,old_annuli,1260,0.7,0.9164634190652348,1.003152096752877
isolet,23,885,hamming_quantile,1260,0.7,0.9164634190652348,0.9442220360480073
isolet,23,885,real_quantile,1260,0.7,0.9164634190652348,0.9897389609664656
isolet,23,885,random_quantile,1260,0.7,0.9164634190652348,1.0007117086426542
isolet,23,885,ordered_quantile,1260,0.7,0.9164634190652348,0.546566767804972
isolet,24,4727,old_annuli,1498,0.8322222222222222,0.96911314072953,1.0049261850501847
isolet,24,4727,hamming_quantile,1498,0.8322222222222222,0.96911314072953,0.9783814656900148
isolet,24,4727,real_quantile,1498,0.8322222222222222,0.96911314072953,0.9919457164535822
isolet,24,4727,random_quantile,1498,0.8322222222222222,0.96911314072953,1.003261194697751
isolet,24,4727,ordered_quantile,1498,0.8322222222222222,0.96911314072953,0.2256006824414667
isolet,25,3679,old_annuli,1301,0.7227777777777777,0.9571653944323282,0.996857728435583
isolet,25,3679,hamming_quantile,1301,0.7227777777777777,0.9571653944323282,0.901304639773998
isolet,25,3679,real_quantile,1301,0.7227777777777777,0.9571653944323282,1.020235059203941
isolet,25,3679,random_quantile,1301,0.7227777777777777,0.9571653944323282,1.000565498831101
isolet,25,3679,ordered_quantile,1301,0.7227777777777777,0.9571653944323282,0.596404173122556
isolet,26,875,old_annuli,1348,0.7488888888888889,0.948646941445394,1.0051021647364575
isolet,26,875,hamming_quantile,1348,0.7488888888888889,0.948646941445394,0.998734158932713
isolet,26,875,real_quantile,1348,0.7488888888888889,0.948646941445394,0.981089366017052
isolet,26,875,random_quantile,1348,0.7488888888888889,0.948646941445394,1.0042048686403908
isolet,26,875,ordered_quantile,1348,0.7488888888888889,0.948646941445394,0.4844624483918492
isolet,27,3620,old_annuli,1546,0.8588888888888889,0.9431887210451728,0.983450620570587
isolet,27,3620,hamming_quantile,1546,0.8588888888888889,0.9431887210451728,0.9452073446211284
isolet,27,3620,real_quantile,1546,0.8588888888888889,0.9431887210451728,1.0051588112908465
isolet,27,3620,random_quantile,1546,0.8588888888888889,0.9431887210451728,0.9994289601242752
isolet,27,3620,ordered_quantile,1546,0.8588888888888889,0.9431887210451728,0.4023377930110282
isolet,28,312,old_annuli,1534,0.8522222222222222,0.9827490579015686,0.9978784037480368
isolet,28,312,hamming_quantile,1534,0.8522222222222222,0.9827490579015686,0.9172838437960208
isolet,28,312,real_quantile,1534,0.8522222222222222,0.9827490579015686,1.002588173841532
isolet,28,312,random_quantile,1534,0.8522222222222222,0.9827490579015686,0.9996859882610434
isolet,28,312,ordered_quantile,1534,0.8522222222222222,0.9827490579015686,0.5493717392109027
isolet,29,166,old_annuli,1248,0.6933333333333334,0.993129321948268,0.9968046104462092
isolet,29,166,hamming_quantile,1248,0.6933333333333334,0.993129321948268,0.7398311376118947
isolet,29,166,real_quantile,1248,0.6933333333333334,0.993129321948268,0.9781975939822642
isolet,29,166,random_quantile,1248,0.6933333333333334,0.993129321948268,0.9981860667777062
isolet,29,166,ordered_quantile,1248,0.6933333333333334,0.993129321948268,0.4773176771280316
isolet,30,1042,old_annuli,1799,0.9994444444444444,0.999996858243278,1.005900250821227
isolet,30,1042,hamming_quantile,1799,0.9994444444444444,0.999996858243278,0.8988624873465635
isolet,30,1042,real_quantile,1799,0.9994444444444444,0.999996858243278,0.9779029506892724
isolet,30,1042,random_quantile,1799,0.9994444444444444,0.999996858243278,0.9991373641435606
isolet,30,1042,ordered_quantile,1799,0.9994444444444444,0.999996858243278,0.589047387870151
isolet,31,1831,old_annuli,1475,0.8194444444444444,0.9935567618788816,0.9965318450449888
isolet,31,1831,hamming_quantile,1475,0.8194444444444444,0.9935567618788816,0.934625860644515
isolet,31,1831,real_quantile,1475,0.8194444444444444,0.9935567618788816,0.9732367280848728
isolet,31,1831,random_quantile,1475,0.8194444444444444,0.9935567618788816,1.0116204213585693
isolet,31,1831,ordered_quantile,1475,0.8194444444444444,0.9935567618788816,0.7493897630287446
isolet,32,3019,old_annuli,1371,0.7616666666666667,0.9107247650179936,1.0051744217754162
isolet,32,3019,hamming_quantile,1371,0.7616666666666667,0.9107247650179936,0.9891103450829966
isolet,32,3019,real_quantile,1371,0.7616666666666667,0.9107247650179936,0.9711278602699968
isolet,32,3019,random_quantile,1371,0.7616666666666667,0.9107247650179936,1.007902013768938
isolet,32,3019,ordered_quantile,1371,0.7616666666666667,0.9107247650179936,0.5676909614802768
isolet,33,3078,old_annuli,1796,0.9977777777777778,0.9999771773399656,1.0139163265837396
isolet,33,3078,hamming_quantile,1796,0.9977777777777778,0.9999771773399656,0.9273319506089892
isolet,33,3078,real_quantile,1796,0.9977777777777778,0.9999771773399656,1.025346766141177
isolet,33,3078,random_quantile,1796,0.9977777777777778,0.9999771773399656,0.9935784327601075
isolet,33,3078,ordered_quantile,1796,0.9977777777777778,0.9999771773399656,0.7007092472528569
isolet,34,4958,old_annuli,1248,0.6933333333333334,0.9972995644763246,0.999189380939584
isolet,34,4958,hamming_quantile,1248,0.6933333333333334,0.9972995644763246,0.8440070683670724
isolet,34,4958,real_quantile,1248,0.6933333333333334,0.9972995644763246,0.9718218398343434
isolet,34,4958,random_quantile,1248,0.6933333333333334,0.9972995644763246,1.0014841848610665
isolet,34,4958,ordered_quantile,1248,0.6933333333333334,0.9972995644763246,0.6802376490615342
isolet,35,972,old_annuli,1248,0.6933333333333334,0.9976565026518796,0.9980614136470898
isolet,35,972,hamming_quantile,1248,0.6933333333333334,0.9976565026518796,0.7607645387374652
isolet,35,972,real_quantile,1248,0.6933333333333334,0.9976565026518796,0.9148386237777624
isolet,35,972,random_quantile,1248,0.6933333333333334,0.9976565026518796,0.997777426633637
isolet,35,972,ordered_quantile,1248,0.6933333333333334,0.9976565026518796,0.4850518517132789
isolet,36,254,old_annuli,1248,0.6933333333333334,0.9972406064658648,0.8440497689451656
isolet,36,254,hamming_quantile,1248,0.6933333333333334,0.9972406064658648,0.829976564245518
isolet,36,254,real_quantile,1248,0.6933333333333334,0.9972406064658648,0.9963545863602518
isolet,36,254,random_quantile,1248,0.6933333333333334,0.9972406064658648,0.9994350521605393
isolet,36,254,ordered_quantile,1248,0.6933333333333334,0.9972406064658648,0.6503362256927753
isolet,37,2745,old_annuli,1298,0.7211111111111111,0.9553977509335566,1.0050364016598208
isolet,37,2745,hamming_quantile,1298,0.7211111111111111,0.9553977509335566,0.9667718535102852
isolet,37,2745,real_quantile,1298,0.7211111111111111,0.9553977509335566,0.9549307811105964
isolet,37,2745,random_quantile,1298,0.7211111111111111,0.9553977509335566,1.0039830799316127
isolet,37,2745,ordered_quantile,1298,0.7211111111111111,0.9553977509335566,0.610633868910594
isolet,38,2254,old_annuli,1248,0.6933333333333334,0.9513583887793168,0.9970906170688631
isolet,38,2254,hamming_quantile,1248,0.6933333333333334,0.9513583887793168,0.9673899814659228
isolet,38,2254,real_quantile,1248,0.6933333333333334,0.9513583887793168,0.99975335130895
isolet,38,2254,random_quantile,1248,0.6933333333333334,0.9513583887793168,1.0014834076698835
isolet,38,2254,ordered_quantile,1248,0.6933333333333334,0.9513583887793168,0.4637979477004623
isolet,39,3983,old_annuli,1248,0.6933333333333334,0.9924741257044156,0.9986084393546704
isolet,39,3983,hamming_quantile,1248,0.6933333333333334,0.9924741257044156,0.8613829660158374
isolet,39,3983,real_quantile,1248,0.6933333333333334,0.9924741257044156,0.9522803207694892
isolet,39,3983,random_quantile,1248,0.6933333333333334,0.9924741257044156,0.9995096845530872
isolet,39,3983,ordered_quantile,1248,0.6933333333333334,0.9924741257044156,0.5899942895938605
isolet,40,3618,old_annuli,1368,0.76,0.9146808921700365,1.0048765369593349
isolet,40,3618,hamming_quantile,1368,0.76,0.9146808921700365,0.9985031079951828
isolet,40,3618,real_quantile,1368,0.76,0.9146808921700365,0.9935077328556498
isolet,40,3618,random_quantile,1368,0.76,0.9146808921700365,0.9996028418411294
isolet,40,3618,ordered_quantile,1368,0.76,0.9146808921700365,0.3799647508044037
isolet,41,1120,old_annuli,1290,0.7166666666666667,0.9989436457550788,1.0061157612571825
isolet,41,1120,hamming_quantile,1290,0.7166666666666667,0.9989436457550788,0.91905365671935
isolet,41,1120,real_quantile,1290,0.7166666666666667,0.9989436457550788,0.9016740826378664
isolet,41,1120,random_quantile,1290,0.7166666666666667,0.9989436457550788,1.0112984517038248
isolet,41,1120,ordered_quantile,1290,0.7166666666666667,0.9989436457550788,0.8745713446103203
isolet,42,3637,old_annuli,1255,0.6972222222222222,0.996733445072858,0.9968213653630918
isolet,42,3637,hamming_quantile,1255,0.6972222222222222,0.996733445072858,0.8155951981076367
isolet,42,3637,real_quantile,1255,0.6972222222222222,0.996733445072858,0.9767292191911712
isolet,42,3637,random_quantile,1255,0.6972222222222222,0.996733445072858,1.001239271358934
isolet,42,3637,ordered_quantile,1255,0.6972222222222222,0.996733445072858,0.5015911744923098
isolet,43,4557,old_annuli,1291,0.7172222222222222,0.9574003959872752,0.9991638028654972
isolet,43,4557,hamming_quantile,1291,0.7172222222222222,0.9574003959872752,0.9204846278209048
isolet,43,4557,real_quantile,1291,0.7172222222222222,0.9574003959872752,1.022886714446056
isolet,43,4557,random_quantile,1291,0.7172222222222222,0.9574003959872752,0.9991221036686788
isolet,43,4557,ordered_quantile,1291,0.7172222222222222,0.9574003959872752,0.6398963456995297
isolet,44,2521,old_annuli,1794,0.9966666666666668,0.9994590107180308,1.0058064075752646
isolet,44,2521,hamming_quantile,1794,0.9966666666666668,0.9994590107180308,0.8884501513810419
isolet,44,2521,real_quantile,1794,0.9966666666666668,0.9994590107180308,0.9715845072776748
isolet,44,2521,random_quantile,1794,0.9966666666666668,0.9994590107180308,1.0081400370032896
isolet,44,2521,ordered_quantile,1794,0.9966666666666668,0.9994590107180308,0.5299626915698773
isolet,45,144,old_annuli,1302,0.7233333333333334,0.917464233725196,1.004890887345011
isolet,45,144,hamming_quantile,1302,0.7233333333333334,0.917464233725196,0.9814792300023956
isolet,45,144,real_quantile,1302,0.7233333333333334,0.917464233725196,0.9810532147331588
isolet,45,144,random_quantile,1302,0.7233333333333334,0.917464233725196,1.0084895447735067
isolet,45,144,ordered_quantile,1302,0.7233333333333334,0.917464233725196,0.6566498923914046
isolet,46,1065,old_annuli,1795,0.9972222222222222,0.9999682191206344,1.0139580631076706
isolet,46,1065,hamming_quantile,1795,0.9972222222222222,0.9999682191206344,0.915662223019352
isolet,46,1065,real_quantile,1795,0.9972222222222222,0.9999682191206344,0.9977536529366726
isolet,46,1065,random_quantile,1795,0.9972222222222222,0.9999682191206344,0.9767269801212161
isolet,46,1065,ordered_quantile,1795,0.9972222222222222,0.9999682191206344,0.7876802070510271
isolet,47,1933,old_annuli,1271,0.7061111111111111,0.9671225720124068,1.0048883636342347
isolet,47,1933,hamming_quantile,1271,0.7061111111111111,0.9671225720124068,0.9215945981629604
isolet,47,1933,real_quantile,1271,0.7061111111111111,0.9671225720124068,0.9881467542264798
isolet,47,1933,random_quantile,1271,0.7061111111111111,0.9671225720124068,1.0074593824269804
isolet,47,1933,ordered_quantile,1271,0.7061111111111111,0.9671225720124068,0.5056719935778894
isolet,48,2203,old_annuli,1766,0.9811111111111112,0.9939484497258908,1.0051157201222076
isolet,48,2203,hamming_quantile,1766,0.9811111111111112,0.9939484497258908,0.9713191231512168
isolet,48,2203,real_quantile,1766,0.9811111111111112,0.9939484497258908,0.9893200686714
isolet,48,2203,random_quantile,1766,0.9811111111111112,0.9939484497258908,1.0028428618637126
isolet,48,2203,ordered_quantile,1766,0.9811111111111112,0.9939484497258908,0.5159065161572403
isolet,49,1890,old_annuli,1798,0.9988888888888888,0.9999632550552188,1.0059376609294732
isolet,49,1890,hamming_quantile,1798,0.9988888888888888,0.9999632550552188,0.8679373180081968
isolet,49,1890,real_quantile,1798,0.9988888888888888,0.9999632550552188,0.987122005302352
isolet,49,1890,random_quantile,1798,0.9988888888888888,0.9999632550552188,1.0022009259649425
isolet,49,1890,ordered_quantile,1798,0.9988888888888888,0.9999632550552188,0.6739707725351248
isolet,50,4077,old_annuli,1420,0.7888888888888889,0.9614585413694988,1.0049984953455122
isolet,50,4077,hamming_quantile,1420,0.7888888888888889,0.9614585413694988,0.942884659727178
isolet,50,4077,real_quantile,1420,0.7888888888888889,0.9614585413694988,0.9931524368332096
isolet,50,4077,random_quantile,1420,0.7888888888888889,0.9614585413694988,1.003346646393945
isolet,50,4077,ordered_quantile,1420,0.7888888888888889,0.9614585413694988,0.2905905744578095
isolet,51,1926,old_annuli,1797,0.9983333333333332,0.9999638973155404,1.005851549508597
isolet,51,1926,hamming_quantile,1797,0.9983333333333332,0.9999638973155404,0.8469548384226127
isolet,51,1926,real_quantile,1797,0.9983333333333332,0.9999638973155404,0.9412848347959936
isolet,51,1926,random_quantile,1797,0.9983333333333332,0.9999638973155404,1.001421957504814
isolet,51,1926,ordered_quantile,1797,0.9983333333333332,0.9999638973155404,0.5252908104244794
isolet,52,580,old_annuli,1755,0.975,0.9985142297124796,1.0137480648756891
isolet,52,580,hamming_quantile,1755,0.975,0.9985142297124796,0.9319760918251192
isolet,52,580,real_quantile,1755,0.975,0.9985142297124796,0.9650745450800234
isolet,52,580,random_quantile,1755,0.975,0.9985142297124796,0.9917352257986545
isolet,52,580,ordered_quantile,1755,0.975,0.9985142297124796,0.5571433265610012
isolet,53,162,old_annuli,1297,0.7205555555555555,0.9425915466759192,1.0048848909722965
isolet,53,162,hamming_quantile,1297,0.7205555555555555,0.9425915466759192,0.960519740254582
isolet,53,162,real_quantile,1297,0.7205555555555555,0.9425915466759192,0.9892664584861413
isolet,53,162,random_quantile,1297,0.7205555555555555,0.9425915466759192,1.002137877200192
isolet,53,162,ordered_quantile,1297,0.7205555555555555,0.9425915466759192,0.4360253794202685
isolet,54,3203,old_annuli,1248,0.6933333333333334,0.995813362361436,0.763670242712417
isolet,54,3203,hamming_quantile,1248,0.6933333333333334,0.995813362361436,0.7397872288669753
isolet,54,3203,real_quantile,1248,0.6933333333333334,0.995813362361436,0.9778600150368514
isolet,54,3203,random_quantile,1248,0.6933333333333334,0.995813362361436,1.0006728612706681
isolet,54,3203,ordered_quantile,1248,0.6933333333333334,0.995813362361436,0.5073316397353942
isolet,55,4258,old_annuli,1293,0.7183333333333334,0.936981440010146,1.0
isolet,55,4258,hamming_quantile,1293,0.7183333333333334,0.936981440010146,0.9623264707233512
isolet,55,4258,real_quantile,1293,0.7183333333333334,0.936981440010146,0.9615631321459204
isolet,55,4258,random_quantile,1293,0.7183333333333334,0.936981440010146,1.0003489524803977
isolet,55,4258,ordered_quantile,1293,0.7183333333333334,0.936981440010146,0.7359509913116704
isolet,56,2985,old_annuli,1339,0.7438888888888889,0.922526534854916,0.998107624184864
isolet,56,2985,hamming_quantile,1339,0.7438888888888889,0.922526534854916,0.9362056861457224
isolet,56,2985,real_quantile,1339,0.7438888888888889,0.922526534854916,0.9958667276985638
isolet,56,2985,random_quantile,1339,0.7438888888888889,0.922526534854916,1.0003873181704672
isolet,56,2985,ordered_quantile,1339,0.7438888888888889,0.922526534854916,0.4222181854748411
isolet,57,215,old_annuli,1480,0.8222222222222222,0.9761975755494188,1.0051905573068198
isolet,57,215,hamming_quantile,1480,0.8222222222222222,0.9761975755494188,0.9803377017290986
isolet,57,215,real_quantile,1480,0.8222222222222222,0.9761975755494188,0.9942208837100104
isolet,57,215,random_quantile,1480,0.8222222222222222,0.9761975755494188,1.000676136838325
isolet,57,215,ordered_quantile,1480,0.8222222222222222,0.9761975755494188,0.3400484438710396
isolet,58,5157,old_annuli,1260,0.7,0.9750004611256692,1.0041702939016937
isolet,58,5157,hamming_quantile,1260,0.7,0.9750004611256692,0.8973687907319018
isolet,58,5157,real_quantile,1260,0.7,0.9750004611256692,1.0434225765298857
isolet,58,5157,random_quantile,1260,0.7,0.9750004611256692,1.0160242618300175
isolet,58,5157,ordered_quantile,1260,0.7,0.9750004611256692,0.602978488300061
isolet,59,120,old_annuli,1760,0.9777777777777776,0.999923527116464,1.005951486938376
isolet,59,120,hamming_quantile,1760,0.9777777777777776,0.999923527116464,0.98130454646865
isolet,59,120,real_quantile,1760,0.9777777777777776,0.999923527116464,0.999331845550366
isolet,59,120,random_quantile,1760,0.9777777777777776,0.999923527116464,1.00115921922884
isolet,59,120,ordered_quantile,1760,0.9777777777777776,0.999923527116464,0.838595402014638
isolet,60,3629,old_annuli,1306,0.7255555555555555,0.9104715143040928,1.004503210259359
isolet,60,3629,hamming_quantile,1306,0.7255555555555555,0.9104715143040928,0.9806253713593835
isolet,60,3629,real_quantile,1306,0.7255555555555555,0.9104715143040928,1.000215166320011
isolet,60,3629,random_quantile,1306,0.7255555555555555,0.9104715143040928,0.999804654053686
isolet,60,3629,ordered_quantile,1306,0.7255555555555555,0.9104715143040928,0.2197238826451284
isolet,61,5949,old_annuli,1248,0.6933333333333334,0.9925307297196544,0.9990985281363354
isolet,61,5949,hamming_quantile,1248,0.6933333333333334,0.9925307297196544,0.9008589414570184
isolet,61,5949,real_quantile,1248,0.6933333333333334,0.9925307297196544,0.985817302942582
isolet,61,5949,random_quantile,1248,0.6933333333333334,0.9925307297196544,0.9982339369428347
isolet,61,5949,ordered_quantile,1248,0.6933333333333334,0.9925307297196544,0.7190100241541919
isolet,62,4503,old_annuli,1248,0.6933333333333334,0.9965557127434708,0.998254767934028
isolet,62,4503,hamming_quantile,1248,0.6933333333333334,0.9965557127434708,0.8628651067332316
isolet,62,4503,real_quantile,1248,0.6933333333333334,0.9965557127434708,0.9836086014022996
isolet,62,4503,random_quantile,1248,0.6933333333333334,0.9965557127434708,0.9992474023502638
isolet,62,4503,ordered_quantile,1248,0.6933333333333334,0.9965557127434708,0.5716818635518865
isolet,63,119,old_annuli,1396,0.7755555555555556,0.8823071570372053,1.0049632261865955
isolet,63,119,hamming_quantile,1396,0.7755555555555556,0.8823071570372053,1.0104717629214752
isolet,63,119,real_quantile,1396,0.7755555555555556,0.8823071570372053,1.014276603782902
isolet,63,119,random_quantile,1396,0.7755555555555556,0.8823071570372053,1.004812837663081
isolet,63,119,ordered_quantile,1396,0.7755555555555556,0.8823071570372053,0.3173738859678248
isolet,64,2455,old_annuli,1248,0.6933333333333334,0.9986441400136,0.9988770946223045
isolet,64,2455,hamming_quantile,1248,0.6933333333333334,0.9986441400136,0.8338577409118862
isolet,64,2455,real_quantile,1248,0.6933333333333334,0.9986441400136,0.9965610019968284
isolet,64,2455,random_quantile,1248,0.6933333333333334,0.9986441400136,1.0016529383955972
isolet,64,2455,ordered_quantile,1248,0.6933333333333334,0.9986441400136,0.6046118179181159
isolet,65,2059,old_annuli,1474,0.8188888888888889,0.9174048347508884,0.9897058638133828
isolet,65,2059,hamming_quantile,1474,0.8188888888888889,0.9174048347508884,0.9345806388027088
isolet,65,2059,real_quantile,1474,0.8188888888888889,0.9174048347508884,0.9783089717200364
isolet,65,2059,random_quantile,1474,0.8188888888888889,0.9174048347508884,1.000508077415485
isolet,65,2059,ordered_quantile,1474,0.8188888888888889,0.9174048347508884,0.4245078373003985
isolet,66,5745,old_annuli,1798,0.9988888888888888,0.9999725186391382,1.013680432116289
isolet,66,5745,hamming_quantile,1798,0.9988888888888888,0.9999725186391382,0.9800373779177732
isolet,66,5745,real_quantile,1798,0.9988888888888888,0.9999725186391382,0.9723792308181636
isolet,66,5745,random_quantile,1798,0.9988888888888888,0.9999725186391382,1.003882963399248
isolet,66,5745,ordered_quantile,1798,0.9988888888888888,0.9999725186391382,0.479891556622234
isolet,67,1566,old_annuli,1791,0.995,0.988524318985618,1.0055315457868088
isolet,67,1566,hamming_quantile,1791,0.995,0.988524318985618,0.9518879093093264
isolet,67,1566,real_quantile,1791,0.995,0.988524318985618,0.9562167556771884
isolet,67,1566,random_quantile,1791,0.995,0.988524318985618,1.0018546197156053
isolet,67,1566,ordered_quantile,1791,0.995,0.988524318985618,0.2476120916972498
isolet,68,4478,old_annuli,1349,0.7494444444444445,0.955463314520964,1.005060828939571
isolet,68,4478,hamming_quantile,1349,0.7494444444444445,0.955463314520964,0.950864555259874
isolet,68,4478,real_quantile,1349,0.7494444444444445,0.955463314520964,0.9654552946547574
isolet,68,4478,random_quantile,1349,0.7494444444444445,0.955463314520964,1.0001581035400142
isolet,68,4478,ordered_quantile,1349,0.7494444444444445,0.955463314520964,0.4700136260578207
isolet,69,5689,old_annuli,1375,0.7638888888888888,0.8713868859700975,1.0054270158348422
isolet,69,5689,hamming_quantile,1375,0.7638888888888888,0.8713868859700975,0.9983788388046604
isolet,69,5689,real_quantile,1375,0.7638888888888888,0.8713868859700975,0.9990806562873324
isolet,69,5689,random_quantile,1375,0.7638888888888888,0.8713868859700975,0.9984132656360736
isolet,69,5689,ordered_quantile,1375,0.7638888888888888,0.8713868859700975,0.9001672846220925
isolet,70,3913,old_annuli,1469,0.8161111111111111,0.9304516117935298,1.0055534850876389
isolet,70,3913,hamming_quantile,1469,0.8161111111111111,0.9304516117935298,0.9461374869639544
isolet,70,3913,real_quantile,1469,0.8161111111111111,0.9304516117935298,0.9448155261489546
isolet,70,3913,random_quantile,1469,0.8161111111111111,0.9304516117935298,0.991469676172915
isolet,70,3913,ordered_quantile,1469,0.8161111111111111,0.9304516117935298,0.8592071836823969
isolet,71,3726,old_annuli,1340,0.7444444444444445,0.9921294569829778,0.9949778940342988
isolet,71,3726,hamming_quantile,1340,0.7444444444444445,0.9921294569829778,0.9146091919708648
isolet,71,3726,real_quantile,1340,0.7444444444444445,0.9921294569829778,0.9884118683727418
isolet,71,3726,random_quantile,1340,0.7444444444444445,0.9921294569829778,1.0111037244054346
isolet,71,3726,ordered_quantile,1340,0.7444444444444445,0.9921294569829778,0.6692309549580439
isolet,72,4238,old_annuli,1324,0.7355555555555555,0.9686913871431434,0.9952199435886552
isolet,72,4238,hamming_quantile,1324,0.7355555555555555,0.9686913871431434,0.929712092680276
isolet,72,4238,real_quantile,1324,0.7355555555555555,0.9686913871431434,1.0184559814660952
